name,boro,zipcode,score,latitude,longitude,nta,review_count,transactions,price,community_by_nta,median_income_by_com,pop_by_nta,distance,cuisine_type,above_avg
el fogon restaurant,Bronx,10462.0,22.0,40.83526547,-73.85196704,BX59,16,"['pickup', 'delivery']",2,B09,43975.0,27248.0,7217.426266727795,s_european,0
laly's restaurant,Queens,11372.0,12.0,40.7469713,-73.89024271,QN28,156,"['pickup', 'delivery']",2,Q03,67201.0,108152.0,9960.483881849876,s_european,1
enzo's pizza,Queens,11416.0,26.0,40.68439812,-73.85947482,QN53,79,"['delivery', 'pickup']",2,Q09,76978.0,56674.0,11619.704421961838,italian_pizza,0
rico chimi,Manhattan,10040.0,11.0,40.86202617,-73.92500825,MN01,24,"['delivery', 'pickup']",2,M12,53507.0,46746.0,6789.086786681904,latin_caribbean,0
happy kitchen,Queens,11372.0,3.0,40.74956092,-73.88594714,QN28,94,"['delivery', 'pickup']",2,Q03,67201.0,108152.0,10368.30346378353,e_asian,0
bread & spread,Brooklyn,11201.0,9.0,40.70244259,-73.98718939,BK38,153,"['pickup', 'delivery']",2,K02,111546.0,34495.0,698.2848912388458,bakery_deli_cafe,1
hortus nyc,Manhattan,10016.0,25.0,40.74554634,-73.98665055,MN17,200,"['pickup', 'restaurant_reservation', 'delivery']",3,M05,120248.0,28630.0,4499.76744743394,e_asian,1
noona noodles,Manhattan,10001.0,12.0,40.74740722,-73.98609078,MN17,46,"['pickup', 'delivery']",2,M05,120248.0,28630.0,4751.691903041588,e_asian,0
stuart cinema & cafe,Brooklyn,11222.0,12.0,40.72916185,-73.95916777,BK76,10,"['delivery', 'pickup']",3,K01,98284.0,34719.0,3949.109129778032,bakery_deli_cafe,1
maya fusion cafe,Brooklyn,11207.0,4.0,40.68588858,-73.91179032,BK78,40,"['pickup', 'delivery']",3,K04,66275.0,72101.0,7299.873168042203,latin_caribbean,1
sugar freak,Queens,11103.0,19.0,40.76455982,-73.91640395,QN70,1743,"['delivery', 'pickup']",2,Q01,79180.0,78793.0,9321.072231105036,american,0
uno pizzeria & grill,Queens,11361.0,13.0,40.76513743,-73.77181166,QN46,264,"['pickup', 'delivery']",2,Q11,92682.0,43808.0,8799.49035939774,american,0
buona notte,Manhattan,10013.0,26.0,40.71777832,-73.99814939,MN24,82,"['delivery', 'pickup', 'restaurant_reservation']",2,M02,162092.0,42742.0,1402.5529762483054,italian_pizza,0
reception bar,Manhattan,10002.0,5.0,40.71633424,-73.99115839,MN27,52,[],3,M03,41302.0,47844.0,1238.6696418323895,e_asian,1
blue collar,Brooklyn,11237.0,9.0,40.70291809,-73.92057867,BK77,261,"['pickup', 'delivery']",2,K04,66275.0,57138.0,3145.4953965182226,american,0
grill 66,Queens,11385.0,13.0,40.70769123,-73.86252023,QN19,34,"['pickup', 'delivery']",2,Q05,72781.0,32496.0,11133.256542920935,american,0
new star,Queens,11368.0,12.0,40.73721834,-73.86386999,QN25,7,[],3,Q04,67143.0,57658.0,11553.409386450316,e_asian,0
sai,Queens,11374.0,13.0,40.73051237,-73.86345077,QN18,161,"['delivery', 'pickup']",2,Q06,89160.0,28260.0,11351.244895113265,e_asian,0
nature's grill cafe,Staten Island,10308.0,12.0,40.53954028,-74.14834317,SI54,294,"['pickup', 'delivery']",2,S03,108025.0,40720.0,2574.028193274084,american,0
suki,Manhattan,10003.0,12.0,40.72714539,-73.98618522,MN22,134,"['delivery', 'pickup']",2,M03,41302.0,44136.0,2490.154866927557,e_asian,1
burgerim,Brooklyn,11209.0,7.0,40.62117028,-74.02571238,BK31,56,"['delivery', 'pickup']",3,K10,76569.0,79371.0,16058.978606981538,american,0
bed-stuy fish fry,Brooklyn,11238.0,11.0,40.68271349,-73.96329219,BK69,434,['pickup'],2,K02,111546.0,34791.0,6592.8309704507055,american,0
the chai spot,Manhattan,10013.0,12.0,40.71947179,-73.99629869,MN24,175,"['delivery', 'pickup', 'restaurant_reservation']",2,M02,162092.0,42742.0,1566.0829296718853,bakery_deli_cafe,1
grand canyon restaurant,Brooklyn,11201.0,11.0,40.694606799999995,-73.99361348,BK09,73,"['pickup', 'delivery']",2,K02,111546.0,22887.0,1192.8285344959006,american,1
stang thai,Brooklyn,11218.0,12.0,40.64837197,-73.9786195,BK40,39,"['pickup', 'delivery']",3,K07,67871.0,20988.0,6464.091528361584,se_asian,1
la nonna krispy krust pizza,Brooklyn,11249.0,10.0,40.71829689,-73.96387136,BK73,50,"['delivery', 'pickup']",2,K01,98284.0,45774.0,2929.556414501795,italian_pizza,1
williamsburg thai cuisine,Brooklyn,11249.0,13.0,40.7169063,-73.95872799,BK73,229,"['delivery', 'pickup']",2,K01,98284.0,45774.0,3250.468442566167,se_asian,0
thai me,Brooklyn,11206.0,9.0,40.69749869,-73.93620414,BK35,114,"['delivery', 'pickup']",2,K03,61186.0,63504.0,4989.147049892824,se_asian,0
chun vegetarian,Brooklyn,11216.0,38.0,40.67882720000001,-73.94966988,BK61,35,"['delivery', 'pickup']",3,K08,74429.0,103169.0,4773.60938348006,e_asian,0
nai tapas,Manhattan,10003.0,6.0,40.72668732,-73.98906082,MN22,937,[],2,M03,41302.0,44136.0,2411.296223434309,s_european,1
ramen danbo,Brooklyn,11217.0,10.0,40.67608786,-73.97436009999998,BK37,235,"['delivery', 'pickup']",2,K06,155250.0,67649.0,3662.2370604352495,e_asian,1
judy's,Brooklyn,11232.0,6.0,40.65053126,-74.0046777,BK32,43,[],1,K07,67871.0,54041.0,6192.714335224341,bakery_deli_cafe,0
thai farm kitchen,Brooklyn,11218.0,13.0,40.64408691,-73.97633991,BK41,227,"['delivery', 'pickup']",2,K12,55071.0,36891.0,6998.862222232293,se_asian,1
flushing ice cream factory,Queens,11354.0,2.0,40.75886248,-73.83012937,QN22,125,"['delivery', 'pickup']",2,Q07,54933.0,72008.0,14978.62770396968,bakery_deli_cafe,1
very fresh noodles,Manhattan,10011.0,13.0,40.74186904,-74.00471301,MN13,1009,"['delivery', 'pickup']",2,M05,120248.0,70150.0,4183.62631647822,e_asian,1
halalbee's,Queens,11432.0,10.0,40.71365248,-73.7795926,QN61,234,"['pickup', 'delivery']",3,Q12,65744.0,53751.0,18120.89560467593,american,1
il piccolo ristoro,Manhattan,10001.0,5.0,40.75119855,-74.00279716,MN13,51,"['delivery', 'pickup']",3,M05,120248.0,70150.0,5110.873955287752,italian_pizza,1
citizens of chelsea,Manhattan,10001.0,11.0,40.74780331,-74.00046918,MN13,739,"['delivery', 'pickup']",2,M05,120248.0,70150.0,4774.9624543368955,bakery_deli_cafe,0
madame vo bbq,Manhattan,10003.0,15.0,40.72747776,-73.98846538,MN22,175,[],2,M03,41302.0,44136.0,2495.301395254822,se_asian,0
memories of shanghai,Queens,11375.0,12.0,40.72221791,-73.85043331,QN17,165,"['delivery', 'pickup']",2,Q06,89160.0,83728.0,12230.828568037246,american,0
on,Manhattan,10016.0,11.0,40.74500542,-73.98497252,MN17,149,"['delivery', 'pickup']",3,M05,120248.0,28630.0,4467.15946771103,e_asian,1
golden chef,Bronx,10461.0,7.0,40.84474122,-73.83075137,BX10,14,[],3,B10,61029.0,26583.0,20748.70442292678,e_asian,1
soba totto,Manhattan,10017.0,19.0,40.75123119,-73.97345762,MN19,900,"['delivery', 'pickup']",2,M06,154501.0,51231.0,5398.115113247042,e_asian,0
aburiya kinnosuke,Manhattan,10017.0,13.0,40.7524716,-73.97251149,MN19,753,"['pickup', 'delivery']",3,M06,154501.0,51231.0,5560.223450920013,e_asian,0
le succulent,Brooklyn,11215.0,9.0,40.67361636,-73.98258051,BK37,90,"['pickup', 'delivery']",3,K06,155250.0,67649.0,3692.583911633529,european,1
breakroom,Manhattan,10013.0,12.0,40.71671336,-73.99981242,MN27,1603,"['delivery', 'pickup']",2,M03,41302.0,47844.0,1338.114942586202,latin_caribbean,1
aria kabab,Queens,11103.0,10.0,40.7675401,-73.91203194,QN70,81,"['delivery', 'pickup']",1,Q01,79180.0,78793.0,15487.1170575796,african_middle_eastern,0
il posto,Brooklyn,11234.0,20.0,40.62132054,-73.90515428,BK45,57,"['pickup', 'delivery']",3,K18,80471.0,45231.0,11980.069644987938,italian_pizza,0
suross thai bistro,Manhattan,10033.0,12.0,40.84586499,-73.93855885,MN36,187,"['delivery', 'pickup']",1,M12,53507.0,84438.0,16315.82159551115,se_asian,1
crown shy,Manhattan,10005.0,9.0,40.70630767,-74.00789529,MN25,289,[],3,M02,162092.0,39699.0,1142.221482327151,american,0
pizza supreme,Bronx,10463.0,19.0,40.88894808,-73.89853208,BX29,70,"['pickup', 'delivery']",1,B08,61248.0,30161.0,32619.91979194422,italian_pizza,0
shokunin bbq,Brooklyn,11219.0,12.0,40.63331044,-74.00597351,BK34,252,[],3,K07,67871.0,72340.0,8086.281417047183,american,0
pr sazon,Bronx,10461.0,13.0,40.85278388,-73.8274486,BX10,70,['pickup'],2,B10,61029.0,26583.0,21592.078802032032,latin_caribbean,0
my friend duke,Manhattan,10016.0,10.0,40.74162604,-73.98109391,MN20,57,[],2,M06,154501.0,50742.0,4169.5800995641475,american,1
new yee li,Brooklyn,11219.0,31.0,40.62996975,-74.01019193,BK30,14,"['delivery', 'pickup']",3,K10,76569.0,42419.0,8518.859846473793,e_asian,0
gertie,Brooklyn,11211.0,9.0,40.71235973,-73.95541947,BK73,79,"['delivery', 'pickup']",2,K01,98284.0,45774.0,3354.2484960353863,american,0
aroma trattoria,Manhattan,10019.0,7.0,40.765558,-73.98370436,MN17,62,"['delivery', 'pickup']",2,M05,120248.0,28630.0,6735.162642395089,italian_pizza,1
hunky dory,Brooklyn,11238.0,12.0,40.67310736,-73.95707527,BK61,81,[],2,K08,74429.0,103169.0,4792.930369198108,american,0
wahizza,Bronx,10468.0,0.0,40.86273004,-73.90446159,BX30,129,"['pickup', 'delivery']",2,B07,41336.0,32496.0,17710.34186209087,italian_pizza,0
city island seafood shack,Bronx,10461.0,13.0,40.85479801,-73.85488038,BX49,15,"['delivery', 'pickup']",3,B11,58204.0,30073.0,20330.06139955249,american,0
roast & co,Queens,11415.0,12.0,40.7092969,-73.82976923,QN60,253,"['pickup', 'delivery']",2,Q09,76978.0,23278.0,12101.38346876703,american,0
philippe by philippe chow,Manhattan,10011.0,8.0,40.74172637,-74.00308185,MN13,708,"['pickup', 'delivery']",3,M05,120248.0,70150.0,6834.64009047065,e_asian,0
moon cafe,Queens,11354.0,7.0,40.76319219,-73.83094856,QN22,157,"['pickup', 'delivery']",1,Q07,54933.0,72008.0,15195.390258414905,bakery_deli_cafe,0
dell'anima,Manhattan,10036.0,5.0,40.76245206,-73.99712295,MN15,641,"['delivery', 'pickup']",3,M05,120248.0,45884.0,6329.595298637376,italian_pizza,0
silo cafe,Manhattan,10022.0,13.0,40.755498700000004,-73.97097982,MN19,62,"['delivery', 'pickup']",2,M06,154501.0,51231.0,5906.28872799175,american,0
proof coffee roasters,Manhattan,10018.0,32.0,40.75080205,-73.98284538,MN17,109,"['delivery', 'pickup']",1,M05,120248.0,28630.0,12888.004555729267,bakery_deli_cafe,0
l'avenue at saks,Manhattan,10022.0,6.0,40.75799516,-73.97757709999998,MN17,79,[],3,M05,120248.0,28630.0,6053.446246128077,european,0
wild ink,Manhattan,10001.0,9.0,40.75398451,-73.99983036,MN13,144,[],3,M05,120248.0,70150.0,5404.889175576828,e_asian,0
ole & steen,Manhattan,10003.0,7.0,40.73789429,-73.99010905,MN13,170,[],3,M05,120248.0,70150.0,3651.67015010826,european,0
due fratelli,Queens,11375.0,13.0,40.72637864,-73.85228561,QN17,267,"['delivery', 'pickup']",1,Q06,89160.0,83728.0,12193.725830410018,italian_pizza,0
wayan,Manhattan,10012.0,27.0,40.72143425,-73.99505034,MN24,225,"['pickup', 'delivery']",3,M02,162092.0,42742.0,1773.2774032172667,se_asian,1
sugarfish by sushi nozawa,Manhattan,10012.0,12.0,40.72527424,-74.00345991,MN24,840,[],3,M02,162092.0,42742.0,3763.481038786802,e_asian,0
yum yum too,Manhattan,10036.0,23.0,40.76107385,-73.99068316,MN15,466,"['delivery', 'pickup']",2,M05,120248.0,45884.0,6186.317661167713,se_asian,0
patisserie fouet,Manhattan,10003.0,10.0,40.73495762,-73.9932668,MN23,210,"['delivery', 'pickup']",2,M02,162092.0,66880.0,3291.8339168302723,bakery_deli_cafe,1
hazar turkish kebab,Brooklyn,11209.0,11.0,40.63145853,-74.02183981,BK31,154,"['delivery', 'pickup']",2,K10,76569.0,79371.0,8584.337051875174,african_middle_eastern,0
tortas morelos,Brooklyn,11220.0,13.0,40.63591231,-74.02659001,BK31,30,"['delivery', 'pickup']",3,K10,76569.0,79371.0,8183.728462961078,latin_caribbean,0
200 gram noodles,Queens,11354.0,2.0,40.76332501,-73.82797727,QN22,57,"['delivery', 'pickup']",3,Q07,54933.0,72008.0,15396.050328050547,e_asian,0
123 burger shot beer,Manhattan,10027.0,6.0,40.81839165,-73.96077113,MN06,1070,"['pickup', 'delivery']",1,M09,68370.0,22950.0,6607.594270610136,american,0
pilar cuban bakery,Brooklyn,11216.0,12.0,40.68793392,-73.95522313,BK75,20,"['delivery', 'pickup']",3,K03,61186.0,70713.0,3827.3424224998585,bakery_deli_cafe,0
sfoglia restaurant,Manhattan,10128.0,10.0,40.78345071,-73.95270678,MN40,282,[],3,M08,134264.0,61207.0,9362.958171354821,italian_pizza,0
singas famous pizza,Queens,11355.0,2.0,40.75403737,-73.82298428,QN22,96,"['delivery', 'pickup']",1,Q07,54933.0,72008.0,6992.424584404711,italian_pizza,0
cranberry,Queens,11101.0,11.0,40.74885513,-73.93960508,QN31,115,"['pickup', 'delivery']",2,Q02,80913.0,63271.0,6659.8778398458435,american,0
gold bear,Manhattan,10016.0,5.0,40.74244726,-73.98469883,MN21,50,"['pickup', 'delivery']",2,M06,154501.0,27988.0,4183.243785689664,american,0
leyla,Manhattan,10023.0,13.0,40.77889661,-73.97826329,MN14,87,"['delivery', 'pickup']",3,M07,136735.0,61489.0,8261.702549744094,s_european,1
angelina bakery,Manhattan,10018.0,26.0,40.75494486,-73.99146727,MN15,190,"['pickup', 'delivery']",2,M05,120248.0,45884.0,5517.5137813753345,bakery_deli_cafe,1
ten zen asian cuisine,Queens,11375.0,11.0,40.72403856,-73.85538989,QN17,48,"['delivery', 'pickup']",3,Q06,89160.0,83728.0,11889.846510192341,e_asian,0
oren's daily roast,Manhattan,10018.0,7.0,40.75460407,-73.98676062,MN17,152,"['pickup', 'delivery']",1,M05,120248.0,28630.0,11399.230364364324,bakery_deli_cafe,0
oren's daily roast,Manhattan,10025.0,17.0,40.80554507,-73.96568049,MN09,152,"['pickup', 'delivery']",1,M09,68370.0,55929.0,11399.230364364324,bakery_deli_cafe,0
spring cafe,Manhattan,10013.0,10.0,40.7177701,-74.00016233,MN24,119,"['pickup', 'delivery']",1,M02,162092.0,42742.0,1475.003533183268,american,1
sushi star,Manhattan,10018.0,12.0,40.75447299,-73.99549544,MN13,79,"['delivery', 'pickup']",2,M05,120248.0,70150.0,5449.279538160272,e_asian,0
san marino pizza,Staten Island,10305.0,27.0,40.5925969,-74.08723622,SI36,3,"['delivery', 'pickup']",3,S02,82089.0,24835.0,14806.368720109502,italian_pizza,1
golden diner,Manhattan,10002.0,8.0,40.71233529999999,-73.99405545,MN27,162,"['delivery', 'pickup']",2,M03,41302.0,47844.0,776.4327118441669,american,1
bibble & sip,Manhattan,10013.0,7.0,40.71800063,-73.99752169,MN24,4832,"['pickup', 'delivery']",1,M02,162092.0,42742.0,6427.921252155354,bakery_deli_cafe,1
born thai,Brooklyn,11217.0,13.0,40.67907131,-73.97381815,BK64,347,"['pickup', 'delivery']",2,K08,74429.0,19849.0,3417.898376629976,se_asian,0
yolpaqui taqueria,Staten Island,10302.0,2.0,40.62473983,-74.1363392,SI28,87,"['delivery', 'pickup']",3,S01,75180.0,20191.0,14970.548189432566,latin_caribbean,0
the breslin,Manhattan,10001.0,9.0,40.74569743,-73.98782704,MN17,1577,"['delivery', 'pickup']",3,M05,120248.0,28630.0,4509.060863371538,american,0
bkk eatery,Manhattan,10016.0,13.0,40.74625891,-73.97942164,MN20,89,"['restaurant_reservation', 'delivery', 'pickup']",2,M06,154501.0,50742.0,4683.1279031786025,se_asian,1
bonnie's grill,Brooklyn,11215.0,10.0,40.67424484,-73.98207924,BK37,708,"['pickup', 'delivery']",3,K06,155250.0,67649.0,3609.2076613526015,american,0
cue bar,Queens,11361.0,13.0,40.75979889,-73.76907941,QN46,190,"['delivery', 'pickup']",2,Q11,92682.0,43808.0,19886.228454182336,american,0
bittersweet,Brooklyn,11205.0,12.0,40.68958075,-73.97251588,BK68,127,[],1,K02,111546.0,26079.0,2552.053554512824,bakery_deli_cafe,0
thai peppercorn,Manhattan,10029.0,9.0,40.78818023,-73.9534726,MN33,65,"['delivery', 'pickup']",1,M11,32408.0,57902.0,9813.668365092975,se_asian,0
shokudo,Manhattan,10036.0,2.0,40.76084056,-73.99085285,MN15,127,"['delivery', 'pickup']",2,M05,120248.0,45884.0,6159.637330321769,e_asian,0
the headless widow,Manhattan,10003.0,12.0,40.72648115,-73.98610959,MN22,50,"['pickup', 'delivery', 'restaurant_reservation']",3,M03,41302.0,44136.0,2445.63828466036,american,1
bessou,Brooklyn,11201.0,5.0,40.70329391,-73.99204736,BK38,271,"['pickup', 'delivery']",2,K02,111546.0,34495.0,2237.328414577862,e_asian,0
presto pizza,Staten Island,10310.0,13.0,40.63473929,-74.11069609999998,SI35,48,"['delivery', 'pickup']",1,S01,75180.0,17525.0,34230.1334270122,italian_pizza,0
the village den,Manhattan,10011.0,17.0,40.73756259,-74.00147948,MN23,111,"['delivery', 'pickup']",2,M02,162092.0,66880.0,3650.644918721736,american,0
eat gai,Manhattan,10002.0,9.0,40.71814005,-73.98840207,MN27,63,"['delivery', 'pickup']",1,M03,41302.0,47844.0,1515.3696218243854,e_asian,0
ainslie,Brooklyn,11211.0,10.0,40.71255318,-73.95189877,BK73,186,[],2,K01,98284.0,45774.0,3636.4832270704437,italian_pizza,0
whistle & fizz,Manhattan,10003.0,5.0,40.73062371,-73.99457338,MN23,214,"['delivery', 'pickup']",1,M02,162092.0,66880.0,2809.360161739413,bakery_deli_cafe,0
city pizza,Manhattan,10036.0,53.0,40.75987720000001,-73.99158576,MN15,47,"['pickup', 'delivery']",3,M05,120248.0,45884.0,6068.120038770415,italian_pizza,0
yellowstone sushi,Queens,11375.0,13.0,40.71714316,-73.85715450000002,QN17,22,"['delivery', 'pickup']",3,Q06,89160.0,83728.0,11641.882988595506,e_asian,1
casa azul,Brooklyn,11215.0,2.0,40.66559065,-73.9826475,BK37,71,"['pickup', 'delivery']",3,K06,155250.0,67649.0,4543.124701853799,latin_caribbean,1
the elgin,Manhattan,10036.0,10.0,40.75823173,-73.98039613,MN17,117,"['delivery', 'pickup']",3,M05,120248.0,28630.0,5971.503090210559,american,1
barcha,Manhattan,10029.0,18.0,40.79546177,-73.93581013,MN34,39,"['pickup', 'delivery']",3,M11,32408.0,58019.0,11159.11161654182,latin_caribbean,1
casa taqueria,Manhattan,10038.0,12.0,40.7087671,-74.00587209,MN25,64,"['delivery', 'pickup']",3,M02,162092.0,39699.0,1032.5883192937333,latin_caribbean,0
tiger sugar,Queens,11354.0,41.0,40.75927677,-73.83000919,QN22,160,"['delivery', 'pickup']",1,Q07,54933.0,72008.0,7834.626425778172,bakery_deli_cafe,0
taste of guilin,Brooklyn,11220.0,5.0,40.63359273,-74.01151833,BK34,48,[],1,K07,67871.0,72340.0,8126.13806569448,e_asian,0
just noodles thai express,Queens,11373.0,2.0,40.74161711,-73.88276707,QN50,15,"['delivery', 'pickup']",2,Q02,80913.0,25521.0,10239.558531938921,se_asian,1
milan pizza & chicken,Brooklyn,11206.0,58.0,40.70322488,-73.94251385,BK90,4,"['pickup', 'delivery']",3,K01,98284.0,34158.0,4398.18554923318,italian_pizza,0
melonpanna tea & shot,Brooklyn,11220.0,26.0,40.64177257,-74.00659404,BK34,24,"['delivery', 'pickup']",3,K07,67871.0,72340.0,7163.0248341672095,e_asian,0
sapporo,Brooklyn,11209.0,21.0,40.62911845,-74.02875606,BK31,94,"['delivery', 'pickup']",2,K10,76569.0,79371.0,8990.048577609587,e_asian,1
zona de cuba,Bronx,10451.0,7.0,40.81906412,-73.92706203,BX14,473,"['delivery', 'pickup']",3,B04,32559.0,62284.0,13844.579892897424,latin_caribbean,0
sinigual,Manhattan,10017.0,10.0,40.75019674,-73.97486923,MN20,856,"['delivery', 'pickup']",2,M06,154501.0,50742.0,5245.732067679293,latin_caribbean,0
delicacy passion patisserie,Brooklyn,11214.0,11.0,40.5994889,-73.98978034,BK29,34,[],2,K11,57139.0,62978.0,11782.9911136029,bakery_deli_cafe,1
da andrea,Manhattan,10011.0,7.0,40.73584703,-73.99538124,MN23,776,"['delivery', 'pickup', 'restaurant_reservation']",2,M02,162092.0,66880.0,3424.7293369303584,italian_pizza,0
sakib,Brooklyn,11211.0,17.0,40.71198635,-73.96287202,BK73,25,"['pickup', 'restaurant_reservation', 'delivery']",3,K01,98284.0,45774.0,2763.677384186149,s_european,0
yoz shanghai,Queens,11354.0,79.0,40.75977791,-73.82923543,QN22,59,[],1,Q07,54933.0,72008.0,15044.297607889976,e_asian,0
the oasis cafe,Queens,11358.0,13.0,40.75787809,-73.78489621,QN48,313,"['pickup', 'delivery']",2,Q11,92682.0,19996.0,18614.494597155834,american,0
burger city,Queens,11385.0,13.0,40.71285417,-73.90606961,QN20,45,"['pickup', 'delivery']",3,Q05,72781.0,69317.0,7473.634417433864,american,0
8 pots mini hot pot,Queens,11354.0,7.0,40.75886248,-73.83012576,QN22,54,[],2,Q07,54933.0,72008.0,14984.895315912396,e_asian,0
just pho,Manhattan,10001.0,18.0,40.74971074,-73.99348907,MN17,178,"['delivery', 'pickup']",2,M05,120248.0,28630.0,4942.346232421097,e_asian,0
hide-chan ramen,Manhattan,10019.0,12.0,40.76445485,-73.98544824,MN15,1326,"['delivery', 'pickup']",2,M05,120248.0,45884.0,6042.01157600721,e_asian,0
avenue cafe,Queens,11103.0,39.0,40.76526905,-73.91791565,QN70,304,"['delivery', 'pickup']",2,Q01,79180.0,78793.0,9282.757632905295,s_european,0
alphonso's pizzeria & trattoria,Manhattan,10002.0,10.0,40.71455731,-73.98202868,MN28,130,"['pickup', 'delivery']",1,M03,41302.0,72957.0,1445.4936632430633,italian_pizza,0
mama's noodle house,Brooklyn,11204.0,2.0,40.61718479,-73.99313105,BK28,93,[],1,K11,57139.0,88727.0,9850.57874746118,e_asian,1
green garden village,Manhattan,10013.0,9.0,40.71890087,-73.99605341,MN24,53,[],2,M02,162092.0,42742.0,1519.819068079005,e_asian,1
empire szechuan garden,Queens,11104.0,9.0,40.74418971,-73.9185011,QN31,48,"['delivery', 'pickup']",1,Q02,80913.0,63271.0,7652.1132319286535,e_asian,0
los cuatro reyes,Queens,11355.0,12.0,40.75551514,-73.81497811,QN52,13,"['delivery', 'pickup']",3,Q07,54933.0,26982.0,16114.202590564131,latin_caribbean,0
the stoop,Queens,11385.0,28.0,40.70041899,-73.90776061,QN20,18,"['delivery', 'pickup']",3,Q05,72781.0,69317.0,7320.906598424843,american,0
porcelain,Queens,11385.0,30.0,40.70254392,-73.90173103,QN20,20,"['delivery', 'pickup']",3,Q05,72781.0,69317.0,7820.925057565874,american,1
mi tea,Queens,11375.0,31.0,40.72062078,-73.8444844,QN17,100,[],1,Q06,89160.0,83728.0,15010.58665843559,bakery_deli_cafe,0
